"Name","lDAPDisplayName","Created","Modified","attributeID","attributeSyntax"
"MSMQ-Label-Ex","mSMQLabelEx","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1415","2.5.5.12"
"RID-Manager-Reference","rIDManagerReference","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.368","2.5.5.1"
"ms-DFSR-CommonStagingSizeInMb","msDFSR-CommonStagingSizeInMb","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.39","2.5.5.16"
"ACS-Max-Token-Rate-Per-Flow","aCSMaxTokenRatePerFlow","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.758","2.5.5.16"
"Group-Membership-SAM","groupMembershipSAM","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.166","2.5.5.10"
"ms-DS-NC-RO-Replica-Locations","msDS-NC-RO-Replica-Locations","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1967","2.5.5.1"
"MSMQ-Long-Lived","mSMQLongLived","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.941","2.5.5.9"
"RID-Next-RID","rIDNextRID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.374","2.5.5.9"
"ms-DFSR-StagingCleanupTriggerInPercent","msDFSR-StagingCleanupTriggerInPercent","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.40","2.5.5.9"
"ACS-Maximum-SDU-Size","aCSMaximumSDUSize","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1314","2.5.5.16"
"Group-Priority","groupPriority","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.345","2.5.5.12"
"ms-DS-NC-RO-Replica-Locations-BL","msDS-NC-RO-Replica-Locations-BL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1968","2.5.5.1"
"MSMQ-Migrated","mSMQMigrated","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.952","2.5.5.8"
"RID-Previous-Allocation-Pool","rIDPreviousAllocationPool","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.372","2.5.5.16"
"ms-DFS-Comment-v2","msDFS-Commentv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2036","2.5.5.12"
"ACS-Minimum-Delay-Variation","aCSMinimumDelayVariation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1317","2.5.5.16"
"Group-Type","groupType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.750","2.5.5.9"
"ms-DS-Non-Security-Group-Extra-Classes","msDS-Non-Security-Group-Extra-Classes","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1689","2.5.5.12"
"MSMQ-Multicast-Address","MSMQ-MulticastAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1714","2.5.5.12"
"RID-Set-References","rIDSetReferences","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.669","2.5.5.1"
"ms-DFS-Generation-GUID-v2","msDFS-GenerationGUIDv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2032","2.5.5.10"
"ACS-Minimum-Latency","aCSMinimumLatency","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1316","2.5.5.16"
"Groups-to-Ignore","groupsToIgnore","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.344","2.5.5.12"
"MS-DS-Per-User-Trust-Quota","msDS-PerUserTrustQuota","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1788","2.5.5.9"
"MSMQ-Name-Style","mSMQNameStyle","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.939","2.5.5.8"
"RID-Used-Pool","rIDUsedPool","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.373","2.5.5.16"
"ms-DFS-Last-Modified-v2","msDFS-LastModifiedv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2034","2.5.5.11"
"ACS-Minimum-Policed-Size","aCSMinimumPolicedSize","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1315","2.5.5.16"
"Has-Master-NCs","hasMasterNCs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.14","2.5.5.1"
"MS-DS-Per-User-Trust-Tombstones-Quota","msDS-PerUserTrustTombstonesQuota","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1790","2.5.5.9"
"MSMQ-Nt4-Flags","mSMQNt4Flags","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.964","2.5.5.9"
"Rights-Guid","rightsGuid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.340","2.5.5.12"
"ms-DFS-Link-Identity-GUID-v2","msDFS-LinkIdentityGUIDv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2041","2.5.5.10"
"ACS-Non-Reserved-Max-SDU-Size","aCSNonReservedMaxSDUSize","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1320","2.5.5.16"
"Has-Partial-Replica-NCs","hasPartialReplicaNCs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.15","2.5.5.1"
"ms-DS-Preferred-GC-Site","msDS-Preferred-GC-Site","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1444","2.5.5.1"
"MSMQ-Nt4-Stub","mSMQNt4Stub","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.960","2.5.5.9"
"Role-Occupant","roleOccupant","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.33","2.5.5.1"
"ms-DFS-Link-Path-v2","msDFS-LinkPathv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2039","2.5.5.12"
"ACS-Non-Reserved-Min-Policed-Size","aCSNonReservedMinPolicedSize","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1321","2.5.5.16"
"Help-Data16","helpData16","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.402","2.5.5.10"
"ms-DS-Repl-Attribute-Meta-Data","msDS-ReplAttributeMetaData","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1707","2.5.5.12"
"MSMQ-OS-Type","mSMQOSType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.935","2.5.5.9"
"roomNumber","roomNumber","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.6","2.5.5.12"
"ms-DFS-Link-Security-Descriptor-v2","msDFS-LinkSecurityDescriptorv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2040","2.5.5.15"
"ACS-Non-Reserved-Peak-Rate","aCSNonReservedPeakRate","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1318","2.5.5.16"
"Help-Data32","helpData32","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.9","2.5.5.10"
"ms-DS-Repl-Value-Meta-Data","msDS-ReplValueMetaData","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1708","2.5.5.12"
"MSMQ-Out-Routing-Servers","mSMQOutRoutingServers","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.928","2.5.5.1"
"Root-Trust","rootTrust","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.674","2.5.5.1"
"ms-DFS-Namespace-Identity-GUID-v2","msDFS-NamespaceIdentityGUIDv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2033","2.5.5.10"
"ACS-Non-Reserved-Token-Size","aCSNonReservedTokenSize","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1319","2.5.5.16"
"Help-File-Name","helpFileName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.327","2.5.5.12"
"MS-DS-Replicates-NC-Reason","mS-DS-ReplicatesNCReason","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1408","2.5.5.7"
"MSMQ-Owner-ID","mSMQOwnerID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.925","2.5.5.10"
"rpc-Ns-Annotation","rpcNsAnnotation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.366","2.5.5.12"
"ms-DFS-Properties-v2","msDFS-Propertiesv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2037","2.5.5.12"
"ACS-Non-Reserved-Tx-Limit","aCSNonReservedTxLimit","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.780","2.5.5.16"
"Hide-From-AB","hideFromAB","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1780","2.5.5.8"
"ms-DS-Replication-Notify-First-DSA-Delay","msDS-Replication-Notify-First-DSA-Delay","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1663","2.5.5.9"
"MSMQ-Prev-Site-Gates","mSMQPrevSiteGates","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1225","2.5.5.1"
"rpc-Ns-Bindings","rpcNsBindings","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.113","2.5.5.12"
"ms-DFS-Schema-Major-Version","msDFS-SchemaMajorVersion","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2030","2.5.5.9"
"ACS-Non-Reserved-Tx-Size","aCSNonReservedTxSize","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.898","2.5.5.16"
"Home-Directory","homeDirectory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.44","2.5.5.12"
"ms-DS-Replication-Notify-Subsequent-DSA-Delay","msDS-Replication-Notify-Subsequent-DSA-Delay","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1664","2.5.5.9"
"MSMQ-Privacy-Level","mSMQPrivacyLevel","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.924","2.5.5.9"
"rpc-Ns-Codeset","rpcNsCodeset","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.367","2.5.5.12"
"ms-DFS-Schema-Minor-Version","msDFS-SchemaMinorVersion","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2031","2.5.5.9"
"ACS-Permission-Bits","aCSPermissionBits","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.765","2.5.5.16"
"Home-Drive","homeDrive","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.45","2.5.5.12"
"ms-DS-ReplicationEpoch","msDS-ReplicationEpoch","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1720","2.5.5.9"
"MSMQ-QM-ID","mSMQQMID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.951","2.5.5.10"
"rpc-Ns-Entry-Flags","rpcNsEntryFlags","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.754","2.5.5.9"
"ms-DFS-Short-Name-Link-Path-v2","msDFS-ShortNameLinkPathv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2042","2.5.5.12"
"ACS-Policy-Name","aCSPolicyName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.772","2.5.5.12"
"houseIdentifier","houseIdentifier","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.51","2.5.5.12"
"ms-DS-Retired-Repl-NC-Signatures","msDS-RetiredReplNCSignatures","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1826","2.5.5.10"
"MSMQ-Queue-Journal-Quota","mSMQQueueJournalQuota","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.963","2.5.5.9"
"rpc-Ns-Group","rpcNsGroup","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.114","2.5.5.12"
"ms-DFS-Target-List-v2","msDFS-TargetListv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2038","2.5.5.10"
"ACS-Priority","aCSPriority","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.764","2.5.5.9"
"host","host","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.9","2.5.5.12"
"ms-ds-Schema-Extensions","msDs-Schema-Extensions","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1440","2.5.5.10"
"MSMQ-Queue-Name-Ext","mSMQQueueNameExt","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1243","2.5.5.12"
"rpc-Ns-Interface-ID","rpcNsInterfaceID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.115","2.5.5.12"
"ms-DFS-Ttl-v2","msDFS-Ttlv2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2035","2.5.5.9"
"ACS-RSVP-Account-Files-Location","aCSRSVPAccountFilesLocation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.900","2.5.5.12"
"Icon-Path","iconPath","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.219","2.5.5.12"
"ms-DS-SD-Reference-Domain","msDS-SDReferenceDomain","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1711","2.5.5.1"
"MSMQ-Queue-Quota","mSMQQueueQuota","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.962","2.5.5.9"
"rpc-Ns-Object-ID","rpcNsObjectID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.312","2.5.5.12"
"ms-DS-BridgeHead-Servers-Used","msDS-BridgeHeadServersUsed","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2049","2.5.5.7"
"ACS-RSVP-Log-Files-Location","aCSRSVPLogFilesLocation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.773","2.5.5.12"
"Implemented-Categories","implementedCategories","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.320","2.5.5.10"
"ms-DS-Security-Group-Extra-Classes","msDS-Security-Group-Extra-Classes","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1688","2.5.5.12"
"MSMQ-Queue-Type","mSMQQueueType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.917","2.5.5.10"
"rpc-Ns-Priority","rpcNsPriority","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.117","2.5.5.9"
"ms-DS-Is-Used-As-Resource-Security-Attribute","msDS-IsUsedAsResourceSecurityAttribute","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2095","2.5.5.8"
"ACS-Service-Type","aCSServiceType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.762","2.5.5.9"
"IndexedScopes","indexedScopes","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.681","2.5.5.12"
"ms-DS-Settings","msDS-Settings","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1697","2.5.5.12"
"MSMQ-Quota","mSMQQuota","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.919","2.5.5.9"
"rpc-Ns-Profile-Entry","rpcNsProfileEntry","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.118","2.5.5.12"
"ms-DS-Claim-Possible-Values","msDS-ClaimPossibleValues","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2097","2.5.5.12"
"ACS-Time-Of-Day","aCSTimeOfDay","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.756","2.5.5.12"
"Initial-Auth-Incoming","initialAuthIncoming","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.539","2.5.5.12"
"ms-DS-Site-Affinity","msDS-Site-Affinity","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1443","2.5.5.10"
"MSMQ-Recipient-FormatName","msMQ-Recipient-FormatName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1695","2.5.5.12"
"rpc-Ns-Transfer-Syntax","rpcNsTransferSyntax","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.314","2.5.5.12"
"ms-DS-Claim-Value-Type","msDS-ClaimValueType","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2098","2.5.5.16"
"ACS-Total-No-Of-Flows","aCSTotalNoOfFlows","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.763","2.5.5.9"
"Initial-Auth-Outgoing","initialAuthOutgoing","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.540","2.5.5.12"
"ms-DS-SPN-Suffixes","msDS-SPNSuffixes","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1715","2.5.5.12"
"MSMQ-Routing-Service","mSMQRoutingService","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1237","2.5.5.8"
"SAM-Account-Name","sAMAccountName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.221","2.5.5.12"
"ms-DS-Claim-Attribute-Source","msDS-ClaimAttributeSource","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2099","2.5.5.1"
"ACS-Server-List","aCSServerList","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1312","2.5.5.12"
"Initials","initials","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.43","2.5.5.12"
"ms-DS-Tasks-For-Az-Role","msDS-TasksForAzRole","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1814","2.5.5.1"
"MSMQ-Routing-Services","mSMQRoutingServices","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1227","2.5.5.8"
"SAM-Account-Type","sAMAccountType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.302","2.5.5.9"
"ms-DS-Claim-Type-Applies-To-Class","msDS-ClaimTypeAppliesToClass","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2100","2.5.5.1"
"Additional-Information","notes","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.265","2.5.5.12"
"Install-Ui-Level","installUiLevel","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.847","2.5.5.9"
"ms-DS-Tasks-For-Az-Role-BL","msDS-TasksForAzRoleBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1815","2.5.5.1"
"MSMQ-Secured-Source","MSMQ-SecuredSource","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1713","2.5.5.8"
"SAM-Domain-Updates","samDomainUpdates","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1969","2.5.5.10"
"ms-DS-Claim-Shares-Possible-Values-With","msDS-ClaimSharesPossibleValuesWith","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2101","2.5.5.1"
"Additional-Trusted-Service-Names","additionalTrustedServiceNames","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.889","2.5.5.12"
"Instance-Type","instanceType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.1","2.5.5.9"
"ms-DS-Tasks-For-Az-Task","msDS-TasksForAzTask","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1810","2.5.5.1"
"MSMQ-Service-Type","mSMQServiceType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.930","2.5.5.9"
"Schedule","schedule","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.211","2.5.5.10"
"ms-DS-Claim-Shares-Possible-Values-With-BL","msDS-ClaimSharesPossibleValuesWithBL","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2102","2.5.5.1"
"Address","streetAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.256","2.5.5.12"
"Inter-Site-Topology-Failover","interSiteTopologyFailover","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1248","2.5.5.9"
"ms-DS-Tasks-For-Az-Task-BL","msDS-TasksForAzTaskBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1811","2.5.5.1"
"MSMQ-Services","mSMQServices","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.950","2.5.5.9"
"Schema-Flags-Ex","schemaFlagsEx","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.120","2.5.5.9"
"ms-DS-Members-Of-Resource-Property-List","msDS-MembersOfResourcePropertyList","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2103","2.5.5.1"
"Address-Book-Roots","addressBookRoots","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1244","2.5.5.1"
"Inter-Site-Topology-Generator","interSiteTopologyGenerator","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1246","2.5.5.1"
"ms-DS-User-Account-Control-Computed","msDS-User-Account-Control-Computed","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1460","2.5.5.9"
"MSMQ-Sign-Certificates","mSMQSignCertificates","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.947","2.5.5.10"
"Schema-ID-GUID","schemaIDGUID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.148","2.5.5.10"
"ms-DS-Members-Of-Resource-Property-List-BL","msDS-MembersOfResourcePropertyListBL","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2104","2.5.5.1"
"Address-Entry-Display-Table","addressEntryDisplayTable","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.324","2.5.5.10"
"Inter-Site-Topology-Renew","interSiteTopologyRenew","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1247","2.5.5.9"
"ms-DS-User-Password-Expiry-Time-Computed","msDS-UserPasswordExpiryTimeComputed","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1996","2.5.5.16"
"MSMQ-Sign-Certificates-Mig","mSMQSignCertificatesMig","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.967","2.5.5.10"
"Schema-Info","schemaInfo","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1358","2.5.5.10"
"ms-SPP-CSVLK-Pid","msSPP-CSVLKPid","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2105","2.5.5.12"
"Address-Entry-Display-Table-MSDOS","addressEntryDisplayTableMSDOS","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.400","2.5.5.10"
"International-ISDN-Number","internationalISDNNumber","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.25","2.5.5.6"
"ms-DS-UpdateScript","msDS-UpdateScript","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1721","2.5.5.12"
"MSMQ-Sign-Key","mSMQSignKey","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.937","2.5.5.10"
"Schema-Update","schemaUpdate","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.481","2.5.5.11"
"ms-SPP-CSVLK-Partial-Product-Key","msSPP-CSVLKPartialProductKey","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2106","2.5.5.12"
"Address-Home","homePostalAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.617","2.5.5.12"
"Invocation-Id","invocationId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.115","2.5.5.10"
"ms-DS-Source-Object-DN","msDS-SourceObjectDN","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1879","2.5.5.12"
"MSMQ-Site-1","mSMQSite1","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.943","2.5.5.1"
"Schema-Version","schemaVersion","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.471","2.5.5.9"
"ms-SPP-CSVLK-Sku-Id","msSPP-CSVLKSkuId","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2081","2.5.5.10"
"Address-Syntax","addressSyntax","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.255","2.5.5.10"
